A40926|BGC0000289.1|CAD91211.1|dbv16_A1|Dpg|A7
Complestatin|BGC0000326.1|AAK81824.1|_A1|Hpg|A1,0.543,0.536,0.507,0.507,0.528,0.528,0.521,0.479,0.5,0.543,0.543,0.473,0.565,0.536,0.536,0.521,0.521,0.558,0.543,0.536,0.479,0.479,0.536,0.514,0.5,0.528,0.486,0.486,0.543,0.415,0.558,0.565,0.565,0.459,0.459,0.434,0.466,0.403,0.446,0.446,0.421,0.434,0.446,0.446,0.453,0.543,0.493,0.55,0.543,0.536,0.5,0.5,0.507,0.528,0.514,0.507,0.434,0.421,0.421,0.427,0.421,0.466,0.466,0.466,0.421,0.421,0.403,0.44,0.453,0.44,0.427,0.459,0.446,0.446,0.446,0.459,0.446,0.446,0.459,0.573,0.486,0.55,0.55,0.493,0.528,0.514,0.528,0.528,0.521,0.528,0.5,0.521,0.521,0.521,0.521,0.5,0.493,0.493,0.493,0.466,0.466,0.528,0.385,0.385,0.281,0.281,0.209,0.209,0
AF386507|AF386507|AAK81826.1|_A2|Hpg|A5,0.521,0.521,0.5,0.507,0.514,0.514,0.565,0.507,0.528,0.55,0.55,0.479,0.543,0.5,0.5,0.5,0.5,0.521,0.486,0.521,0.479,0.479,0.536,0.521,0.486,0.521,0.514,0.514,0.543,0.421,0.565,0.558,0.573,0.434,0.434,0.453,0.5,0.427,0.453,0.446,0.421,0.44,0.459,0.459,0.459,0.521,0.453,0.514,0.507,0.5,0.486,0.486,0.486,0.507,0.486,0.479,0.421,0.415,0.403,0.403,0.409,0.453,0.446,0.446,0.415,0.415,0.397,0.421,0.427,0.397,0.403,0.446,0.421,0.403,0.403,0.446,0.44,0.409,0.427,0.521,0.421,0.5,0.5,0.434,0.459,0.453,0.453,0.466,0.479,0.5,0.486,0.473,0.479,0.479,0.466,0.459,0.453,0.453,0.453,0.427,0.427,0.473,0.356,0.356,0.232,0.232,0.17,0.17,0.145,0.145
Complestatin|BGC0000326.1|AAK81826.1|_A2|Hpg|A5,0.521,0.521,0.5,0.507,0.514,0.514,0.565,0.507,0.528,0.55,0.55,0.479,0.543,0.5,0.5,0.5,0.5,0.521,0.486,0.521,0.479,0.479,0.536,0.521,0.486,0.521,0.514,0.514,0.543,0.421,0.565,0.558,0.573,0.434,0.434,0.453,0.5,0.427,0.453,0.446,0.421,0.44,0.459,0.459,0.459,0.521,0.453,0.514,0.507,0.5,0.486,0.486,0.486,0.507,0.486,0.479,0.421,0.415,0.403,0.403,0.409,0.453,0.446,0.446,0.415,0.415,0.397,0.421,0.427,0.397,0.403,0.446,0.421,0.403,0.403,0.446,0.44,0.409,0.427,0.521,0.421,0.5,0.5,0.434,0.459,0.453,0.453,0.466,0.479,0.5,0.486,0.473,0.479,0.479,0.466,0.459,0.453,0.453,0.453,0.427,0.427,0.473,0.356,0.356,0.232,0.232,0.17,0.17,0.145,0.145,0
JNAD01000004|JNAD01000004|KDS89038.1|_A1|Hpg|A4,0.588,0.604,0.604,0.636,0.662,0.662,0.679,0.604,0.62,0.628,0.628,0.612,0.628,0.58,0.58,0.596,0.612,0.62,0.604,0.565,0.573,0.573,0.565,0.565,0.55,0.58,0.58,0.58,0.558,0.528,0.558,0.588,0.58,0.493,0.493,0.466,0.479,0.427,0.446,0.507,0.446,0.466,0.479,0.479,0.493,0.604,0.528,0.62,0.604,0.612,0.573,0.55,0.536,0.55,0.507,0.507,0.453,0.446,0.453,0.453,0.479,0.427,0.44,0.44,0.415,0.415,0.415,0.466,0.466,0.453,0.453,0.453,0.427,0.453,0.453,0.466,0.446,0.415,0.434,0.528,0.466,0.493,0.493,0.473,0.493,0.466,0.453,0.507,0.479,0.486,0.486,0.453,0.5,0.5,0.486,0.507,0.5,0.5,0.521,0.466,0.466,0.514,0.421,0.421,0.421,0.421,0.373,0.373,0.391,0.391,0.361,0.361
LGSP01000035|LGSP01000035|KNE81124.1|_A1|Hpg|A2,0.58,0.596,0.604,0.628,0.662,0.662,0.688,0.612,0.628,0.628,0.628,0.62,0.62,0.573,0.573,0.588,0.604,0.612,0.596,0.558,0.565,0.565,0.558,0.565,0.543,0.58,0.573,0.573,0.55,0.514,0.558,0.588,0.58,0.479,0.479,0.453,0.473,0.427,0.434,0.507,0.446,0.466,0.479,0.479,0.493,0.612,0.514,0.604,0.588,0.596,0.558,0.536,0.521,0.543,0.5,0.5,0.459,0.446,0.453,0.453,0.473,0.427,0.44,0.44,0.415,0.415,0.415,0.466,0.466,0.453,0.453,0.453,0.427,0.453,0.453,0.466,0.446,0.415,0.434,0.514,0.453,0.486,0.486,0.459,0.479,0.453,0.44,0.493,0.466,0.473,0.473,0.44,0.486,0.486,0.473,0.493,0.493,0.493,0.5,0.453,0.453,0.5,0.409,0.409,0.421,0.421,0.367,0.367,0.385,0.385,0.35,0.35,0.009
JNAD01000004|JNAD01000004|KDS89037.1|_A1|Hpg|A7,0.521,0.543,0.528,0.528,0.55,0.55,0.604,0.521,0.55,0.558,0.558,0.543,0.573,0.5,0.5,0.507,0.521,0.55,0.528,0.493,0.507,0.507,0.528,0.507,0.473,0.5,0.473,0.473,0.493,0.415,0.479,0.486,0.486,0.415,0.415,0.403,0.421,0.373,0.397,0.409,0.367,0.379,0.397,0.397,0.409,0.528,0.459,0.565,0.55,0.558,0.486,0.479,0.479,0.466,0.459,0.453,0.373,0.391,0.385,0.385,0.385,0.391,0.403,0.403,0.379,0.379,0.367,0.421,0.415,0.391,0.397,0.373,0.415,0.427,0.427,0.421,0.409,0.379,0.397,0.493,0.453,0.466,0.466,0.434,0.466,0.421,0.427,0.473,0.473,0.486,0.446,0.44,0.486,0.486,0.459,0.453,0.44,0.44,0.479,0.434,0.434,0.479,0.367,0.367,0.379,0.379,0.367,0.367,0.35,0.35,0.322,0.322,0.2,0.2
LGSP01000035|LGSP01000035|KNE81125.1|_A1|Hpg|A5,0.521,0.543,0.528,0.528,0.55,0.55,0.604,0.521,0.55,0.558,0.558,0.543,0.573,0.5,0.5,0.507,0.521,0.55,0.528,0.493,0.507,0.507,0.528,0.507,0.473,0.5,0.473,0.473,0.493,0.415,0.479,0.486,0.486,0.415,0.415,0.403,0.421,0.373,0.397,0.409,0.367,0.379,0.397,0.397,0.409,0.528,0.459,0.565,0.55,0.558,0.486,0.479,0.479,0.466,0.459,0.453,0.373,0.391,0.385,0.385,0.385,0.391,0.403,0.403,0.379,0.379,0.367,0.421,0.415,0.391,0.397,0.373,0.415,0.427,0.427,0.421,0.409,0.379,0.397,0.493,0.453,0.466,0.466,0.434,0.466,0.421,0.427,0.473,0.473,0.486,0.446,0.44,0.486,0.486,0.459,0.453,0.44,0.44,0.479,0.434,0.434,0.479,0.367,0.367,0.379,0.379,0.367,0.367,0.35,0.35,0.322,0.322,0.2,0.2,0
JNAD01000004|JNAD01000004|KDS89038.1|_A2|Hpg|A5,0.521,0.55,0.543,0.536,0.565,0.565,0.58,0.528,0.558,0.573,0.573,0.528,0.573,0.514,0.514,0.514,0.521,0.543,0.528,0.55,0.521,0.521,0.55,0.507,0.486,0.521,0.5,0.5,0.507,0.44,0.493,0.5,0.507,0.459,0.459,0.415,0.466,0.403,0.397,0.434,0.391,0.409,0.427,0.427,0.427,0.58,0.479,0.58,0.565,0.573,0.514,0.5,0.521,0.493,0.473,0.466,0.415,0.409,0.397,0.397,0.397,0.391,0.421,0.415,0.391,0.391,0.379,0.427,0.421,0.397,0.409,0.397,0.421,0.427,0.427,0.44,0.434,0.385,0.403,0.486,0.427,0.466,0.466,0.409,0.434,0.421,0.427,0.466,0.453,0.459,0.44,0.427,0.473,0.473,0.473,0.434,0.434,0.434,0.479,0.415,0.415,0.466,0.373,0.373,0.373,0.373,0.344,0.344,0.356,0.356,0.328,0.328,0.196,0.191,0.106,0.106
LGSP01000035|LGSP01000035|KNE81124.1|_A2|Hpg|A3,0.521,0.55,0.543,0.536,0.565,0.565,0.58,0.528,0.558,0.573,0.573,0.528,0.573,0.514,0.514,0.514,0.521,0.543,0.528,0.55,0.521,0.521,0.55,0.507,0.486,0.521,0.5,0.5,0.507,0.44,0.493,0.5,0.507,0.459,0.459,0.415,0.466,0.403,0.397,0.434,0.391,0.409,0.427,0.427,0.427,0.58,0.479,0.58,0.565,0.573,0.514,0.5,0.521,0.493,0.473,0.466,0.415,0.409,0.397,0.397,0.397,0.391,0.421,0.415,0.391,0.391,0.379,0.427,0.421,0.397,0.409,0.397,0.421,0.427,0.427,0.44,0.434,0.385,0.403,0.486,0.427,0.466,0.466,0.409,0.434,0.421,0.427,0.466,0.453,0.459,0.44,0.427,0.473,0.473,0.473,0.434,0.434,0.434,0.479,0.415,0.415,0.466,0.373,0.373,0.373,0.373,0.344,0.344,0.356,0.356,0.328,0.328,0.196,0.191,0.106,0.106,0
JNAD01000004|JNAD01000004|KDS89040.1|_A1|Hpg|A1,0.588,0.636,0.596,0.596,0.604,0.604,0.628,0.58,0.612,0.662,0.662,0.588,0.636,0.58,0.58,0.58,0.604,0.628,0.604,0.573,0.543,0.543,0.573,0.536,0.514,0.536,0.493,0.493,0.507,0.446,0.514,0.507,0.507,0.473,0.473,0.427,0.459,0.409,0.403,0.427,0.397,0.427,0.453,0.453,0.446,0.565,0.486,0.588,0.573,0.58,0.528,0.507,0.514,0.493,0.493,0.486,0.391,0.403,0.421,0.421,0.421,0.391,0.421,0.421,0.397,0.397,0.409,0.446,0.453,0.434,0.44,0.403,0.44,0.453,0.453,0.427,0.44,0.409,0.427,0.521,0.459,0.493,0.493,0.434,0.44,0.446,0.44,0.479,0.486,0.473,0.453,0.446,0.514,0.514,0.486,0.486,0.486,0.486,0.521,0.453,0.453,0.493,0.385,0.385,0.409,0.409,0.385,0.385,0.403,0.403,0.373,0.373,0.2,0.209,0.137,0.137,0.133,0.133
JNAD01000004|JNAD01000004|KDS89039.1|_A1|Hpg|A3,0.55,0.596,0.58,0.58,0.588,0.588,0.662,0.58,0.612,0.62,0.62,0.588,0.628,0.558,0.558,0.558,0.588,0.588,0.565,0.573,0.536,0.536,0.58,0.58,0.514,0.543,0.536,0.536,0.55,0.493,0.521,0.536,0.55,0.486,0.486,0.466,0.479,0.453,0.434,0.453,0.415,0.44,0.434,0.434,0.466,0.596,0.514,0.58,0.565,0.573,0.543,0.528,0.543,0.521,0.493,0.486,0.421,0.409,0.427,0.427,0.44,0.403,0.421,0.421,0.409,0.409,0.403,0.446,0.453,0.409,0.434,0.421,0.434,0.453,0.453,0.453,0.453,0.403,0.421,0.543,0.5,0.507,0.507,0.466,0.5,0.466,0.473,0.521,0.514,0.521,0.5,0.473,0.528,0.528,0.5,0.486,0.507,0.507,0.543,0.459,0.459,0.486,0.397,0.397,0.403,0.403,0.379,0.379,0.403,0.403,0.367,0.367,0.174,0.182,0.125,0.125,0.106,0.106,0.141
LGSP01000035|LGSP01000035|KNE81123.1|_A1|Hpg|A1,0.55,0.596,0.58,0.58,0.588,0.588,0.662,0.58,0.612,0.62,0.62,0.588,0.628,0.558,0.558,0.558,0.588,0.588,0.565,0.573,0.536,0.536,0.58,0.58,0.514,0.543,0.536,0.536,0.55,0.493,0.521,0.536,0.55,0.486,0.486,0.466,0.479,0.453,0.434,0.453,0.415,0.44,0.434,0.434,0.466,0.596,0.514,0.58,0.565,0.573,0.543,0.528,0.543,0.521,0.493,0.486,0.421,0.409,0.427,0.427,0.44,0.403,0.421,0.421,0.409,0.409,0.403,0.446,0.453,0.409,0.434,0.421,0.434,0.453,0.453,0.453,0.453,0.403,0.421,0.543,0.5,0.507,0.507,0.466,0.5,0.466,0.473,0.521,0.514,0.521,0.5,0.473,0.528,0.528,0.5,0.486,0.507,0.507,0.543,0.459,0.459,0.486,0.397,0.397,0.403,0.403,0.379,0.379,0.403,0.403,0.367,0.367,0.174,0.182,0.125,0.125,0.106,0.106,0.141,0
JJNO01000005|JJNO01000005|KEF14817.1|_A1|Hpg|A1,0.543,0.536,0.528,0.536,0.565,0.565,0.565,0.5,0.507,0.558,0.558,0.536,0.558,0.514,0.514,0.507,0.514,0.528,0.507,0.521,0.486,0.486,0.507,0.44,0.434,0.427,0.446,0.446,0.459,0.403,0.521,0.486,0.493,0.434,0.434,0.434,0.446,0.373,0.379,0.403,0.367,0.35,0.409,0.409,0.397,0.596,0.493,0.612,0.596,0.604,0.521,0.486,0.521,0.486,0.479,0.473,0.427,0.446,0.434,0.434,0.427,0.415,0.44,0.44,0.415,0.415,0.391,0.459,0.44,0.44,0.453,0.421,0.421,0.446,0.446,0.421,0.421,0.415,0.421,0.521,0.453,0.466,0.466,0.44,0.479,0.459,0.453,0.479,0.473,0.486,0.479,0.479,0.493,0.493,0.473,0.473,0.486,0.486,0.466,0.44,0.44,0.507,0.391,0.391,0.35,0.35,0.361,0.361,0.397,0.397,0.333,0.333,0.333,0.322,0.317,0.317,0.317,0.317,0.328,0.356,0.356
JMGX01000001|JMGX01000001|KEF09240.1|_A1|Hpg|A1,0.543,0.536,0.528,0.536,0.565,0.565,0.565,0.5,0.507,0.558,0.558,0.536,0.558,0.514,0.514,0.507,0.514,0.528,0.507,0.521,0.486,0.486,0.507,0.44,0.434,0.427,0.446,0.446,0.459,0.403,0.521,0.486,0.493,0.434,0.434,0.434,0.446,0.373,0.379,0.403,0.367,0.35,0.409,0.409,0.397,0.596,0.493,0.612,0.596,0.604,0.521,0.486,0.521,0.486,0.479,0.473,0.427,0.446,0.434,0.434,0.427,0.415,0.44,0.44,0.415,0.415,0.391,0.459,0.44,0.44,0.453,0.421,0.421,0.446,0.446,0.421,0.421,0.415,0.421,0.521,0.453,0.466,0.466,0.44,0.479,0.459,0.453,0.479,0.473,0.486,0.479,0.479,0.493,0.493,0.473,0.473,0.486,0.486,0.466,0.44,0.44,0.507,0.391,0.391,0.35,0.35,0.361,0.361,0.397,0.397,0.333,0.333,0.333,0.322,0.317,0.317,0.317,0.317,0.328,0.356,0.356,0
JJNO01000005|JJNO01000005|KEF14820.1|_A1|Hpg|A7,0.459,0.459,0.5,0.479,0.507,0.5,0.507,0.466,0.486,0.507,0.507,0.473,0.434,0.446,0.446,0.434,0.446,0.446,0.415,0.427,0.403,0.403,0.427,0.486,0.466,0.536,0.493,0.493,0.473,0.385,0.536,0.514,0.528,0.397,0.397,0.403,0.409,0.361,0.397,0.397,0.367,0.379,0.373,0.373,0.379,0.58,0.466,0.588,0.573,0.58,0.536,0.528,0.558,0.507,0.479,0.486,0.385,0.391,0.367,0.373,0.397,0.361,0.373,0.379,0.367,0.367,0.367,0.385,0.427,0.391,0.397,0.397,0.385,0.385,0.385,0.373,0.385,0.373,0.367,0.514,0.409,0.446,0.446,0.409,0.466,0.427,0.427,0.434,0.434,0.473,0.434,0.453,0.44,0.44,0.459,0.446,0.403,0.403,0.427,0.385,0.385,0.453,0.317,0.317,0.322,0.322,0.317,0.317,0.356,0.356,0.317,0.317,0.328,0.328,0.333,0.333,0.317,0.317,0.322,0.339,0.339,0.266,0.266
JMGX01000001|JMGX01000001|KEF09237.1|_A1|Hpg|A7,0.459,0.459,0.5,0.479,0.507,0.5,0.507,0.466,0.486,0.507,0.507,0.473,0.434,0.446,0.446,0.434,0.446,0.446,0.415,0.427,0.403,0.403,0.427,0.486,0.466,0.536,0.493,0.493,0.473,0.385,0.536,0.514,0.528,0.397,0.397,0.403,0.409,0.361,0.397,0.397,0.367,0.379,0.373,0.373,0.379,0.58,0.466,0.588,0.573,0.58,0.536,0.528,0.558,0.507,0.479,0.486,0.385,0.391,0.367,0.373,0.397,0.361,0.373,0.379,0.367,0.367,0.367,0.385,0.427,0.391,0.397,0.397,0.385,0.385,0.385,0.373,0.385,0.373,0.367,0.514,0.409,0.446,0.446,0.409,0.466,0.427,0.427,0.434,0.434,0.473,0.434,0.453,0.44,0.44,0.459,0.446,0.403,0.403,0.427,0.385,0.385,0.453,0.317,0.317,0.322,0.322,0.317,0.317,0.356,0.356,0.317,0.317,0.328,0.328,0.333,0.333,0.317,0.317,0.322,0.339,0.339,0.266,0.266,0
ANSJ01000022|ANSJ01000022|ELQ83417.1|_A1|Hpg|A5,0.459,0.459,0.5,0.479,0.507,0.5,0.507,0.466,0.486,0.507,0.507,0.473,0.434,0.446,0.446,0.434,0.446,0.446,0.415,0.427,0.403,0.403,0.427,0.486,0.466,0.536,0.493,0.493,0.473,0.385,0.536,0.514,0.528,0.397,0.397,0.403,0.409,0.361,0.397,0.397,0.367,0.379,0.373,0.373,0.379,0.58,0.466,0.588,0.573,0.58,0.536,0.528,0.558,0.507,0.479,0.486,0.385,0.391,0.367,0.373,0.397,0.361,0.373,0.379,0.367,0.367,0.367,0.385,0.427,0.391,0.397,0.397,0.385,0.385,0.385,0.373,0.385,0.373,0.367,0.514,0.409,0.446,0.446,0.409,0.466,0.427,0.427,0.434,0.434,0.473,0.434,0.453,0.44,0.44,0.459,0.446,0.403,0.403,0.427,0.385,0.385,0.453,0.317,0.317,0.322,0.322,0.317,0.317,0.356,0.356,0.317,0.317,0.328,0.328,0.333,0.333,0.317,0.317,0.322,0.339,0.339,0.266,0.266,0,0
JJNO01000005|JJNO01000005|KEF14819.1|_A1|Hpg|A4,0.528,0.5,0.521,0.521,0.55,0.55,0.558,0.55,0.543,0.528,0.528,0.521,0.558,0.479,0.479,0.5,0.507,0.514,0.493,0.514,0.479,0.479,0.5,0.58,0.55,0.55,0.521,0.521,0.507,0.473,0.58,0.573,0.596,0.459,0.459,0.421,0.453,0.409,0.415,0.434,0.421,0.44,0.427,0.427,0.453,0.62,0.521,0.604,0.604,0.612,0.558,0.573,0.573,0.596,0.558,0.558,0.434,0.44,0.466,0.466,0.459,0.446,0.459,0.453,0.44,0.44,0.409,0.415,0.446,0.427,0.453,0.434,0.427,0.434,0.434,0.427,0.44,0.421,0.427,0.5,0.473,0.434,0.434,0.434,0.446,0.421,0.434,0.453,0.486,0.507,0.486,0.514,0.453,0.453,0.446,0.466,0.453,0.453,0.44,0.453,0.453,0.493,0.367,0.367,0.266,0.266,0.286,0.286,0.35,0.35,0.281,0.281,0.296,0.286,0.306,0.306,0.271,0.271,0.301,0.296,0.296,0.286,0.286,0.256,0.256,0.256
JMGX01000001|JMGX01000001|KEF09238.1|_A1|Hpg|A4,0.528,0.5,0.521,0.521,0.55,0.55,0.558,0.55,0.543,0.528,0.528,0.521,0.558,0.479,0.479,0.5,0.507,0.514,0.493,0.514,0.479,0.479,0.5,0.58,0.55,0.55,0.521,0.521,0.507,0.473,0.58,0.573,0.596,0.459,0.459,0.421,0.453,0.409,0.415,0.434,0.421,0.44,0.427,0.427,0.453,0.62,0.521,0.604,0.604,0.612,0.558,0.573,0.573,0.596,0.558,0.558,0.434,0.44,0.466,0.466,0.459,0.446,0.459,0.453,0.44,0.44,0.409,0.415,0.446,0.427,0.453,0.434,0.427,0.434,0.434,0.427,0.44,0.421,0.427,0.5,0.473,0.434,0.434,0.434,0.446,0.421,0.434,0.453,0.486,0.507,0.486,0.514,0.453,0.453,0.446,0.466,0.453,0.453,0.44,0.453,0.453,0.493,0.367,0.367,0.266,0.266,0.286,0.286,0.35,0.35,0.281,0.281,0.296,0.286,0.306,0.306,0.271,0.271,0.301,0.296,0.296,0.286,0.286,0.256,0.256,0.256,0
ANSJ01000022|ANSJ01000022|ELQ83418.1|_A1|Hpg|A2,0.528,0.5,0.521,0.521,0.55,0.55,0.558,0.55,0.543,0.528,0.528,0.521,0.558,0.479,0.479,0.5,0.507,0.514,0.493,0.514,0.479,0.479,0.5,0.58,0.55,0.55,0.521,0.521,0.507,0.473,0.58,0.573,0.596,0.459,0.459,0.421,0.453,0.409,0.415,0.434,0.421,0.44,0.427,0.427,0.453,0.62,0.521,0.604,0.604,0.612,0.558,0.573,0.573,0.596,0.558,0.558,0.434,0.44,0.466,0.466,0.459,0.446,0.459,0.453,0.44,0.44,0.409,0.415,0.446,0.427,0.453,0.434,0.427,0.434,0.434,0.427,0.44,0.421,0.427,0.5,0.473,0.434,0.434,0.434,0.446,0.421,0.434,0.453,0.486,0.507,0.486,0.514,0.453,0.453,0.446,0.466,0.453,0.453,0.44,0.453,0.453,0.493,0.367,0.367,0.266,0.266,0.286,0.286,0.35,0.35,0.281,0.281,0.296,0.286,0.306,0.306,0.271,0.271,0.301,0.296,0.296,0.286,0.286,0.256,0.256,0.256,0,0
JJNO01000005|JJNO01000005|KEF14819.1|_A2|Hpg|A5,0.453,0.486,0.466,0.486,0.486,0.486,0.543,0.507,0.5,0.514,0.514,0.5,0.507,0.486,0.486,0.493,0.479,0.514,0.479,0.473,0.427,0.427,0.493,0.543,0.536,0.536,0.5,0.5,0.507,0.44,0.507,0.521,0.543,0.421,0.421,0.415,0.446,0.397,0.409,0.391,0.415,0.421,0.44,0.44,0.427,0.543,0.446,0.521,0.514,0.521,0.507,0.479,0.514,0.507,0.486,0.486,0.391,0.385,0.403,0.403,0.391,0.415,0.415,0.409,0.415,0.415,0.391,0.44,0.434,0.421,0.415,0.391,0.421,0.415,0.415,0.415,0.409,0.409,0.409,0.453,0.415,0.409,0.409,0.385,0.397,0.415,0.409,0.427,0.44,0.409,0.397,0.403,0.421,0.421,0.373,0.434,0.415,0.415,0.409,0.373,0.373,0.421,0.367,0.367,0.385,0.385,0.373,0.373,0.35,0.35,0.306,0.306,0.333,0.322,0.328,0.328,0.301,0.301,0.317,0.322,0.322,0.291,0.291,0.281,0.281,0.281,0.256,0.256,0.256
JMGX01000001|JMGX01000001|KEF09238.1|_A2|Hpg|A5,0.453,0.486,0.466,0.486,0.486,0.486,0.543,0.507,0.5,0.514,0.514,0.5,0.507,0.486,0.486,0.493,0.479,0.514,0.479,0.473,0.427,0.427,0.493,0.543,0.536,0.536,0.5,0.5,0.507,0.44,0.507,0.521,0.543,0.421,0.421,0.415,0.446,0.397,0.409,0.391,0.415,0.421,0.44,0.44,0.427,0.543,0.446,0.521,0.514,0.521,0.507,0.479,0.514,0.507,0.486,0.486,0.391,0.385,0.403,0.403,0.391,0.415,0.415,0.409,0.415,0.415,0.391,0.44,0.434,0.421,0.415,0.391,0.421,0.415,0.415,0.415,0.409,0.409,0.409,0.453,0.415,0.409,0.409,0.385,0.397,0.415,0.409,0.427,0.44,0.409,0.397,0.403,0.421,0.421,0.373,0.434,0.415,0.415,0.409,0.373,0.373,0.421,0.367,0.367,0.385,0.385,0.373,0.373,0.35,0.35,0.306,0.306,0.333,0.322,0.328,0.328,0.301,0.301,0.317,0.322,0.322,0.291,0.291,0.281,0.281,0.281,0.256,0.256,0.256,0
ANSJ01000022|ANSJ01000022|ELQ83418.1|_A2|Hpg|A3,0.453,0.486,0.466,0.486,0.486,0.486,0.543,0.507,0.5,0.514,0.514,0.5,0.507,0.486,0.486,0.493,0.479,0.514,0.479,0.473,0.427,0.427,0.493,0.543,0.536,0.536,0.5,0.5,0.507,0.44,0.507,0.521,0.543,0.421,0.421,0.415,0.446,0.397,0.409,0.391,0.415,0.421,0.44,0.44,0.427,0.543,0.446,0.521,0.514,0.521,0.507,0.479,0.514,0.507,0.486,0.486,0.391,0.385,0.403,0.403,0.391,0.415,0.415,0.409,0.415,0.415,0.391,0.44,0.434,0.421,0.415,0.391,0.421,0.415,0.415,0.415,0.409,0.409,0.409,0.453,0.415,0.409,0.409,0.385,0.397,0.415,0.409,0.427,0.44,0.409,0.397,0.403,0.421,0.421,0.373,0.434,0.415,0.415,0.409,0.373,0.373,0.421,0.367,0.367,0.385,0.385,0.373,0.373,0.35,0.35,0.306,0.306,0.333,0.322,0.328,0.328,0.301,0.301,0.317,0.322,0.322,0.291,0.291,0.281,0.281,0.281,0.256,0.256,0.256,0,0
JJNO01000005|JJNO01000005|KEF14818.1|_A1|Hpg|A3,0.486,0.479,0.473,0.466,0.466,0.466,0.479,0.486,0.486,0.493,0.493,0.479,0.521,0.459,0.459,0.473,0.473,0.507,0.486,0.514,0.466,0.466,0.5,0.493,0.473,0.493,0.453,0.453,0.446,0.415,0.466,0.459,0.479,0.403,0.403,0.385,0.403,0.373,0.385,0.397,0.344,0.361,0.403,0.403,0.391,0.536,0.453,0.543,0.528,0.536,0.466,0.507,0.507,0.493,0.466,0.466,0.379,0.385,0.397,0.397,0.385,0.361,0.379,0.361,0.356,0.356,0.344,0.379,0.367,0.361,0.344,0.322,0.373,0.379,0.379,0.373,0.373,0.356,0.361,0.391,0.397,0.379,0.379,0.373,0.35,0.367,0.361,0.391,0.421,0.403,0.385,0.415,0.409,0.409,0.385,0.397,0.379,0.379,0.397,0.361,0.361,0.403,0.35,0.35,0.379,0.379,0.367,0.367,0.35,0.35,0.317,0.317,0.317,0.317,0.266,0.266,0.281,0.281,0.312,0.291,0.291,0.261,0.261,0.301,0.301,0.301,0.237,0.237,0.237,0.204,0.204,0.204
JMGX01000001|JMGX01000001|KEF09239.1|_A1|Hpg|A3,0.486,0.479,0.473,0.466,0.466,0.466,0.479,0.486,0.486,0.493,0.493,0.479,0.521,0.459,0.459,0.473,0.473,0.507,0.486,0.514,0.466,0.466,0.5,0.493,0.473,0.493,0.453,0.453,0.446,0.415,0.466,0.459,0.479,0.403,0.403,0.385,0.403,0.373,0.385,0.397,0.344,0.361,0.403,0.403,0.391,0.536,0.453,0.543,0.528,0.536,0.466,0.507,0.507,0.493,0.466,0.466,0.379,0.385,0.397,0.397,0.385,0.361,0.379,0.361,0.356,0.356,0.344,0.379,0.367,0.361,0.344,0.322,0.373,0.379,0.379,0.373,0.373,0.356,0.361,0.391,0.397,0.379,0.379,0.373,0.35,0.367,0.361,0.391,0.421,0.403,0.385,0.415,0.409,0.409,0.385,0.397,0.379,0.379,0.397,0.361,0.361,0.403,0.35,0.35,0.379,0.379,0.367,0.367,0.35,0.35,0.317,0.317,0.317,0.317,0.266,0.266,0.281,0.281,0.312,0.291,0.291,0.261,0.261,0.301,0.301,0.301,0.237,0.237,0.237,0.204,0.204,0.204,0
AOHO01000074|Amycolatopsis|EME52990.1|_A2|Bht|A2,1.219,1.25,1.266,1.219,1.234,1.234,1.298,1.298,1.298,1.418,1.418,1.25,1.298,1.314,1.314,1.365,1.298,1.348,1.331,1.219,1.174,1.174,1.219,1.266,1.25,1.298,1.234,1.234,1.146,1.09,1.189,1.234,1.204,1.16,1.16,1.132,1.219,1.189,1.146,1.189,1.118,1.16,1.25,1.25,1.174,1.09,0.988,1.012,1.025,1.025,0.988,1.025,1.051,1.038,1.012,1.012,1.025,1.09,0.964,0.964,0.929,1.104,1.104,1.064,1.012,1.012,1.012,1.064,1.038,1.064,1.025,0.94,1.104,1.051,1.051,0.988,0.952,1.051,1.038,1.189,1.16,1.09,1.09,1.189,1.146,1.146,1.174,1.146,1.16,1.025,1.038,1.118,1.146,1.146,1.09,1.051,1.16,1.16,1.132,1.025,1.025,1.09,1.132,1.132,1.204,1.204,1.146,1.146,1.16,1.16,1.104,1.104,1.204,1.174,1.077,1.077,1.16,1.16,1.118,1.146,1.146,1.132,1.132,1.189,1.189,1.189,1.219,1.219,1.219,1.012,1.012,1.012,0.988,0.988
